address,domain,extracted_date,food_category,food_types,link,opinions,   in_pric    ,max_price,rating,restaurant_name
"Calle Citlaltepetl 9, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Italiana, Pizzer�_a","Cena, Almuerzo, Abierto hasta tarde",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3159539-Reviews-GROOVE-Mexico_City_Central_Mexico_and_Gulf_Coast.html,46,$221,$442,4,GROOVE
"Schiller 104 Colonia Chapultepec Morales, Ciudad de M̩xico 11850 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,Cena,"Servicio de mesa, Reservaciones, Asiento, Sirve alcohol",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10030930-Reviews-La_Posada_del_Sancho_Restaurante-Mexico_City_Central_Mexico_and_Gulf_Coast.html,30,"       xicana,   ",,4,La Posada del Sancho Restaurante
"Petrarca 253, Polanco Entre Homero y Horacio, la entrada est�� sobre Horacio, Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,Apto para vegetarianos,"Desayuno, Almuerzo, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12578577-Reviews-Peltre_Loncheria_Polanco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,68,       xicana,,3.5,Peltre Loncher�_a Polanco
"Av. Vasco de Quiroga N̼mero 3800 V�_a Santa Fe, Planta Baja Local 1833, Ciudad de M̩xico 05500 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Mexicana, Saludable",Opciones veganas,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d14165362-Reviews-Aida-Mexico_City_Central_Mexico_and_Gulf_Coast.html,49,$350,$650,4,Aida
"Dr Vertiz 808 local B esquina Tepozteco Col Narvarte Del Benito Juarez, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Almuerzo, Desayuno","Comida para llevar, Asiento, Acceso para silla de ruedas, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d2490006-Reviews-El_Maquech_Purpura-Mexico_City_Central_Mexico_and_Gulf_Coast.html,44,       xicana,,4,El Maquech Purpura
"Monte L�_bano 265 Lomas de Chapultepec, Ciudad de M̩xico 11000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,Apto para vegetarianos,"Desayuno, Almuerzo, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3436835-Reviews-La_Lorena-Mexico_City_Central_Mexico_and_Gulf_Coast.html,137,Int    rnacional,,3.5,La Lorena
"Calle Plaza de La Constitucion # 13 Piso 6 Entrada por los elevadores a un lado de Sombreros Tardan, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Bar, Mariscos, Internacional, Parrilla, Bar de vinos, Mexicana","Cena, Almuerzo, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8450305-Reviews-Primer_Cuadro_Steak_House-Mexico_City_Central_Mexico_and_Gulf_Coast.html,64,"$6,026","$10,043",4,Primer Cuadro Steak House
"Avenida Homero 433 Polanco, Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Cena, Desayuno, Almuerzo","Reservaciones, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4437367-Reviews-Cerro_Viento-Mexico_City_Central_Mexico_and_Gulf_Coast.html,40,"       xicana, Int    rnacional,     spa  �ola",,4,Cerro Viento
"Calle Alfonso Reyes 164, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Desayuno, Almuerzo","Asiento, Acepta tarjetas de cr̩dito, Servicio de mesa, Comida para llevar",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13814879-Reviews-Que_Seria_de_Mi-Mexico_City_Central_Mexico_and_Gulf_Coast.html,24,"       xicana,     sta  ouni      ns    , Int    rnacional",,4.5,Que Seria de M�_
"Queretaro 230, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Asiento, Sirve alcohol, Bar completo, Reservaciones, Servicio de mesa",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d946922-Reviews-Mama_Rumba-Mexico_City_Central_Mexico_and_Gulf_Coast.html,88,"Cubana, Latina",,4,Mama Rumba
"Rio Panuco 32, Col. Cuauhtemoc, Ciudad de M̩xico 06500 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Italiana, Mexicana, Estadounidense, Internacional","Almuerzo, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20904449-Reviews-Baki-Mexico_City_Central_Mexico_and_Gulf_Coast.html,10,$80,$250,5,Baki
"Avenida de los Maestros 542-A, Ciudad de M̩xico 02800 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Almuerzo, Cena","Comida para llevar, Servicio de mesa, Asiento",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8818235-Reviews-Los_Tacolotes-Mexico_City_Central_Mexico_and_Gulf_Coast.html,25,       xicana,,4,Los Tacolotes
"Insurgentes Sur 1038, Ciudad de M̩xico 03100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Desayuno, Almuerzo, Cena, Bebidas","Reservaciones, Asiento, Acceso para silla de ruedas, Sirve alcohol, Bar completo, Estacionamiento disponible, Estacionamiento para clientes, Servicio de valet, Televisi�_n, Vino y cerveza, Wi-Fi gratis, Acepta tarjetas de cr̩dito, Servicio de mesa, M̼sica en vivo, Lleva tu propia bebida",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4701720-Reviews-Los_Canarios_Insurgentes-Mexico_City_Central_Mexico_and_Gulf_Coast.html,55,       xicana,,4,Los Canarios 
"Avenida Oaxaca 79 Roma Norte, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,Reservaciones,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d21149072-Reviews-La_Mexa_Roma-Mexico_City_Central_Mexico_and_Gulf_Coast.html,10,       xicana,,5,La Mexa Roma
"Calle Atlixco 155, Ciudad de M̩xico 06170 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,Apto para vegetarianos,"Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12177938-Reviews-Tortas_Atlixco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,16,"       xicana, Latina,     spa  �ola",,5,Tortas Atlixco
"Peatonal Motolinia 40, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,Almuerzo,"Comida para llevar, Asiento, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1807311-Reviews-La_Casa_Del_Pavo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,39,       xicana,,4,La Casa Del Pavo
"Av. de la Paz 23 Col. San ́ngel ́lvaro Obreg�_n, Ciudad de M̩xico 01000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,Cena,"Reservaciones, Asiento, Sirve alcohol, Acepta tarjetas de cr̩dito, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13964034-Reviews-Centralito_Sur-Mexico_City_Central_Mexico_and_Gulf_Coast.html,28,$500,"$3,000",4,Centralito Sur
"Av de las Fuentes 180 B, Ciudad de M̩xico 01900 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten","Desayuno, Brunch, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12857178-Reviews-Tetetlan-Mexico_City_Central_Mexico_and_Gulf_Coast.html,77,"       xicana, Latina",,4,Tetetl��n
"Calle Tabasco 337-B Col. Roma Norte, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,Apto para vegetarianos,Desayuno,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d9981960-Reviews-La_gateria-Mexico_City_Central_Mexico_and_Gulf_Coast.html,21,Caf  �,,4.5,La gateria
"Calle Chimalhuacan 12 Col. Pe̱�_n  de los Ba̱os, Ciudad de M̩xico 15520 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15246777-Reviews-Hector_s_Agavito-Mexico_City_Central_Mexico_and_Gulf_Coast.html,9,       xicana,,5,Hector's Agavito
"Calle Alfonso Reyes 66, Ciudad de M̩xico 06140 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Argentina, Churrasquer�_a, Latina, Parrillada, Espa̱ola, Sudamericana","Cena, Almuerzo, Abierto hasta tarde",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d811192-Reviews-El_10-Mexico_City_Central_Mexico_and_Gulf_Coast.html,64,$301,$402,4,El 10
"Circuito Interior, Boulevard Puerto A̩reo Entre las calles Norte 25 y 29, Frente a las pistas del Aeropuerto Internacional de la Ciudad de M̩xico, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Almuerzo, Cena","Reservaciones, Asiento, Acceso para silla de ruedas, Sirve alcohol, Acepta tarjetas de cr̩dito, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3618838-Reviews-Caipirinha_Churrascaria-Mexico_City_Central_Mexico_and_Gulf_Coast.html,126,Brasil    ra,,3.5,Caipirinha Churrascaria
"Avenida M̩xico 123 Local 4, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Bar, Pub, Fusi�_n, Saludable",Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8118304-Reviews-Tea_Connection-Mexico_City_Central_Mexico_and_Gulf_Coast.html,54,$150,$350,4,Tea Connection
"Virgilio 7, local A, Esq. Oscar Wilde, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Desayuno, Almuerzo, Brunch, Cena","Comida para llevar, Asiento, Acceso para silla de ruedas, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4765544-Reviews-Eno-Mexico_City_Central_Mexico_and_Gulf_Coast.html,29,"       xicana, Caf  �",,4,Eno
"Avenida Tamaulipas 228 Cuauhtemoc., Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,Cena,"Comida para llevar, Asiento, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d9860994-Reviews-El_Merendero_Fuente_de_Sodas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,31,Co    i  a r    pi  a,,4,El Merendero Fuente de Sodas
"Paseo de los Tamarindos 90 Bosques de las Lomas, Ciudad de M̩xico 05120 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Cena, Almuerzo","Reservaciones, Asiento, Sirve alcohol, Servicio de mesa, Acceso para silla de ruedas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12711174-Reviews-Blanco_Bistro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,40,Apto para v    g    tarianos,,4,Blanco Bistr�_ 
"Avenida Miguel Angel de Quevedo 687 Dentro del Centro Cultural Veracruzano, Ciudad de M̩xico 04320 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,Mexicana,"Almuerzo, Cena, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d813827-Reviews-El_Tajin-Mexico_City_Central_Mexico_and_Gulf_Coast.html,41,$400,$800,4,El Tajin
"Parque La Mexicana Lomas de Santa Fe, Ciudad de M̩xico 01219 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Reservaciones, Asiento, Sirve alcohol, Servicio de mesa",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15513605-Reviews-Pesquera-Mexico_City_Central_Mexico_and_Gulf_Coast.html,28,"C    na, Al    u    rzo",,4.5,Pesquera
"Miguel Angel de Quevedo Number 808 Barrio de la Concepcion, Ciudad de M̩xico 04020 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Latina, Mexicana, Internacional","Desayuno, Almuerzo, Cena, Bebidas, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7219150-Reviews-El_Morral-Mexico_City_Central_Mexico_and_Gulf_Coast.html,28,$150,$300,4,El Morral Miguel ́ngel de Quevedo
"Calle Cordoba 128 B, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,Parrillada,Cena,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8751635-Reviews-Bawa_Bawa_Barbecue-Mexico_City_Central_Mexico_and_Gulf_Coast.html,33,$100,$300,4.5,Bawa Bawa Barbecue
"Pasadena 24 Col del Valle, Ciudad de M̩xico 03100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Italiana, Pizzer�_a","Almuerzo, Cena, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12149486-Reviews-Rusticana_Pizzeria_Ristorante-Mexico_City_Central_Mexico_and_Gulf_Coast.html,9,$90,$300,5,Rusticana Pizzeria & Ristorante
"Insurgentes Sur 601, Col. N��poles Citi Insur, Ciudad de M̩xico 03810 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Churrasquer�_a, Argentina","Almuerzo, Cena, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d14002633-Reviews-Loma_Linda_Insurgentes_Sur-Mexico_City_Central_Mexico_and_Gulf_Coast.html,29,$400,"$1,200",4,Loma Linda Insurgentes Sur
"Avenida Cuitlahuac 2709, Ciudad de M̩xico 02840 M̩xico",www.tripadvisor.com.mx,08/09/22 17:54,"Almuerzo, Desayuno, Cena","Comida para llevar, Asiento, Acceso para silla de ruedas, Servicio de mesa, Sirve alcohol",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4765586-Reviews-Carnitas_El_Bajio-Mexico_City_Central_Mexico_and_Gulf_Coast.html,41,"       xicana, Latina,     spa  �ola",,4,Carnitas El Bajio
"Calle Galileo 17, Ciudad de M̩xico 11550 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Almuerzo, Cena, Abierto hasta tarde, Bebidas","Reservaciones, Asiento, Sirve alcohol, Servicio de mesa, Asientos al aire libre, Restaurante privado, Vino y cerveza",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15327209-Reviews-ANONIMO_Cocina-Mexico_City_Central_Mexico_and_Gulf_Coast.html,30,"       xicana, Int    rnacional",,4,AN��NIMO Cocina
"Calle Londres 127, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Almuerzo, Cena","Comida para llevar, Asiento, Acceso para silla de ruedas, Sirve alcohol, Bar completo, Televisi�_n, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4472962-Reviews-Chili_s_Zona_Rosa-Mexico_City_Central_Mexico_and_Gulf_Coast.html,148,"  ,  ",,3.5,Chili's Zona Rosa
"Calle Manuel Maria Contreras 68 San Rafael, Cuauhtemoc, Ciudad de M̩xico 06470 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Mexicana, Bar, Pub","Abierto hasta tarde, Bebidas, Almuerzo, Cena, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7815142-Reviews-Cantina_Las_Barricas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,33,$50,$350,4,Cantina Las Barricas
"Mariano Escobedo 220, Laguna Mayr��n Laguna Mayran, Ciudad de M̩xico 11320 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Mexicana, Churrasquer�_a, Bar, Internacional, Pub","Apto para vegetarianos, Opciones veganas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10458214-Reviews-Mercado_San_Genaro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,28,$90,$220,4,Mercado San genaro
"Avenida Paseo de La Reforma 423 Col. Cuauhtemoc, Ciudad de M̩xico 06500 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,Apto para vegetarianos,"Desayuno, Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11626744-Reviews-Lynis_Reforma-Mexico_City_Central_Mexico_and_Gulf_Coast.html,16,"       xicana, Caf  �, Int    rnacional, Salu  abl    , Latina,     spa  �ola",,4.5,Lynis Reforma
"Alejandro Dumas 16 Polanco, Ciudad de M̩xico 11550 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Almuerzo, Cena","Comida para llevar, Asiento, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12787836-Reviews-Forever_Vegano-Mexico_City_Central_Mexico_and_Gulf_Coast.html,23,"Apto para v    g    tarianos, Opcion    s v    ganas",,4,Forever Vegano
"Calle Louisiana 16 Esquina Con Montana, Col. Napoles, Del. Benito Juarez, Ciudad de M̩xico 03810 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,Italiana,Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d9854914-Reviews-La_Posta_Napoles-Mexico_City_Central_Mexico_and_Gulf_Coast.html,43,$69,$289,4,La Posta Napoles
"Avenida Mexico 111 Parque M̩xico, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,Apto para vegetarianos,"Desayuno, Almuerzo, Abierto hasta tarde, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7189313-Reviews-El_Ocho-Mexico_City_Central_Mexico_and_Gulf_Coast.html,150,"  , Int    rnacional",,3.5,El Ocho
"Monte Libano 245 Lomas de Chapultepec, Ciudad de M̩xico 11000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,Francesa,"Apto para vegetarianos, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d798000-Reviews-Casa_O-Mexico_City_Central_Mexico_and_Gulf_Coast.html,178,$400,$800,3.5,Casa ��
"Federico T. de la chica, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Pizzer�_a, Italiana",Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1075304-Reviews-Happys_Pizza-Mexico_City_Central_Mexico_and_Gulf_Coast.html,27,$301,$402,4.5,Happys Pizza
"Calle Viena 179, Ciudad de M̩xico 04100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Mexicana, Cervecer�_a, Latina, Caf̩, Espa̱ola",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19876228-Reviews-La_Guarida_Del_Diablo_Panzon-Mexico_City_Central_Mexico_and_Gulf_Coast.html,10,$50,$400,5,La Guarida Del Diablo Panz�_n
"Avenida de La Republica N� 127-B, Ciudad de M̩xico 06030 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Almuerzo, Cena","Asiento, Servicio de mesa, Reservaciones, Sirve alcohol",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d5954146-Reviews-5_Caudillos-Mexico_City_Central_Mexico_and_Gulf_Coast.html,41,"       xicana, Latina,   ,     spa  �ola,  ",,4,5 Caudillos
"Niza 15, Col Juarez, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,Caf̩,"Desayuno, Almuerzo, Cena, Brunch, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15568974-Reviews-SALVE_CasaNiza-Mexico_City_Central_Mexico_and_Gulf_Coast.html,11,$50,$200,5,SALVE CasaNiza
"Calle Alejandro Dumas 77 Colonia Polanco, Ciudad de M̩xico 11540 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Almuerzo, Cena","Asientos al aire libre, Asiento, Televisi�_n, Sillitas altas disponibles, Acceso para silla de ruedas, Sirve alcohol, Bar completo, Wi-Fi gratis, Servicio de mesa, Reservaciones",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4058987-Reviews-Pacifica_Polanco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,156,$500,"$1,000",3.5,Pac�_fica Polanco
"Avenida Michoacan 123 Colonia Condesa Casi Esquina Cuernavaca, Ciudad de M̩xico 06140 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Internacional, Saludable","Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17593524-Reviews-Piyoli_Condesa-Mexico_City_Central_Mexico_and_Gulf_Coast.html,11,$80,$200,5,Piyoli Condesa
"Avenida Eje 2a sur (San Luis Potosi) 130, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Estadounidense, Comida r��pida","Apto para vegetarianos, Opciones veganas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19600789-Reviews-Fat_Vegan-Mexico_City_Central_Mexico_and_Gulf_Coast.html,9,$100,$210,5,Fat Vegan
"Tamaulipas 147, Ciudad de M̩xico 06170 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,Cena,"Servicio de mesa, Comida para llevar, Asiento",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12000335-Reviews-Fat_Boy_Moves-Mexico_City_Central_Mexico_and_Gulf_Coast.html,32,"       xicana, Asi    tica, Cor    ana, Fusi  _n",,4.5,Fat Boy Moves
"Avenida Insurgentes sur 1759, Ciudad de M̩xico 01020 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Desayuno, Almuerzo, Cena, Abierto hasta tarde","Reservaciones, Asiento, Estacionamiento disponible, Estacionamiento para clientes, Servicio de valet, Acceso para silla de ruedas, Sirve alcohol, Bar completo, Servicio de mesa, Sillitas altas disponibles",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d2315055-Reviews-Los_Almendros_Insurgentes-Mexico_City_Central_Mexico_and_Gulf_Coast.html,126,"       xicana, Latina",,3.5,Los Almendros Insurgentes
"Av. ́lvaro Obreg�_n 151 Piso 14, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Bar, Pub, Del Medio Oriente","Desayuno, Almuerzo, Cena, Brunch, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20199936-Reviews-Supra_Roma_Rooftop-Mexico_City_Central_Mexico_and_Gulf_Coast.html,33,$15,$28,4,Supra Roma Rooftop
"Carretera Mexico-Toluca, 45, Ciudad de M̩xico 52743 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Desayuno, Almuerzo, Cena","Reservaciones, Asiento, Servicio de mesa, Acceso para silla de ruedas, Sirve alcohol",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1031940-Reviews-Intimo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,36,       xicana,,4,Intimo
"Campos Eliseos 218 Presidente Intercontinental, Miguel Hidalgo, Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Reservaciones, Asiento, Sirve alcohol, Servicio de mesa",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7933406-Reviews-Balmoral-Mexico_City_Central_Mexico_and_Gulf_Coast.html,45,"Al    u    rzo,       sayuno",,4,Balmoral
"Avenida Universidad 1623, Ciudad de M̩xico 01050 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,Mexicana,"Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d2018650-Reviews-Tulum_Tulum-Mexico_City_Central_Mexico_and_Gulf_Coast.html,31,$201,$502,4.5,Tulum Tulum
"Calle Liverpool 158 Zona Rosa, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d9820628-Reviews-Helado_Obscuro_Zona_Rosa-Mexico_City_Central_Mexico_and_Gulf_Coast.html,37,Co    i  a r    pi  a,,4,Helado Obscuro Zona Rosa
"Calle Castor # 3 esquina Canal de Miramontes, Ciudad de M̩xico 04810 M̩xico",www.tripadvisor.com.mx,08/09/22 17:55,"Italiana, Pizzer�_a",Cena,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13554012-Reviews-Trattoria_Pizzeria_Spiritello-Mexico_City_Central_Mexico_and_Gulf_Coast.html,11,$75,$240,5,Trattoria & Pizzeria Spiritello
